bin   f_oii f_neiii   f_hd   f_hg   f_hb f_oiii59 f_oiii07       unc_oii       unc_neii         unc_hd         unc_hg         unc_hb     unc_oiii59     unc_oiii07
 33  55.609     nan  4.148 11.024 26.852    5.598   18.092  2.9168139968            nan  1.01256058435  1.40651847863  2.47168550139  1.19937224527  2.41679149644
 34  65.556    2.36  5.359 12.743 27.887    6.898   18.038 3.70560008595  1.01034646451  1.10654090197   1.2975188257  2.17258847181  1.30502950103  2.44712434898
 35  21.761   0.951  1.003  2.861  6.238    2.016    6.962 1.54499649641 0.475896673921 0.505778849966 0.638464220752  1.00340741551  0.70703145411 0.895104680707
 36  71.228     nan  6.264 11.994 27.504    8.826   25.478 5.57191509912            nan 0.968999546646  1.15410960284  1.67522092387  1.28272518754  1.82679995747
 37   58.01   2.696  4.184  8.781 18.816    6.473   19.128 3.81205254897 0.873591897653 0.868266221699  1.16799638806  1.45387092468  1.09594300301  1.80361114542
 38  40.173   1.592   2.66  5.867 14.236    5.022   15.201 2.46299047161 0.659069839747 0.667542138106 0.885759803024  1.16420099776  0.85468252855  1.22807128426
 39  11.814     nan    nan  1.772  2.969      nan    3.833 1.39700439617            nan            nan 0.628432772904 0.592870339433            nan  1.20839288825
  4 116.757   2.753 11.186 21.017 54.111   16.476   36.585 6.81196580584  1.10279734568  1.70138737398   1.8923304125  3.45447983118  1.78130696636  3.19663155963
 40  31.912     nan  2.289  4.537  9.137    3.037    9.938 2.22879293261            nan 0.729162602212 0.810952300543  1.14847177843 0.711901883146  1.28001037461
 41  28.502     nan  2.826  3.815 11.369    3.778    9.258 3.11910196505            nan  1.21913240041  1.20490504702  1.45645064175  1.35023517102  2.09260928534
 42  43.322   1.181  3.835  8.042 19.984    4.053   13.778 2.55632880994 0.648888600496 0.787653542085 0.914754299015  1.52561591418 0.910359140974  1.65638928781
 43  31.471     nan  2.169  4.351 12.835    3.517   10.034 2.16809298112            nan 0.609156516255 0.685376938853  1.26401934543 0.675377453301  1.24750790575
 44  54.311   2.382  5.091 11.077 25.266    5.232   15.497 3.66240017086  1.00338465097 0.995549303117  1.35316703455   1.8151362747   1.3261578326   2.0071933856
 45  19.934     nan  2.125  2.968  7.856    3.015    6.763  2.5839831986            nan 0.606912906511 0.745673712132  0.96633972273 0.780888702432 0.883551924721
 46   37.09     nan  3.611  7.274 19.279    3.872    9.732  2.1910835619            nan 0.665505421331  0.79195894637  1.32213927141 0.991084785044  1.38686518861
 47  60.993   2.542  5.214  11.68 29.468    4.955   14.909 3.07709529925 0.887540414756 0.931478460982  1.37763829541  1.85059626986  1.18678867573  2.01282446943
 48  29.665     nan  2.758  4.664 10.809    3.514    8.376 2.14700735801            nan 0.723294646856 0.687853044205 0.938418385531 0.859564801613  1.08222822189
