bin                file               met              met_unc                 ext             ext_unc                sfr_hb               esfr_hb               sfr_oii              esfr_oii
 29  Alfa/Sp_bin_29.obs 8.984277539867813 0.030477443365635182 0.17374837045869346 0.08767425651157446  0.025690917086105217 0.0029195977317603324   0.02258641152355847  0.004681056570213827
  3   Alfa/Sp_bin_3.obs 8.881326812288815  0.03839149908546169 0.15902005567976532 0.09540174476777001   0.01684066085351493 0.0024194612926807567  0.014384758675461469  0.002684016433422541
 30  Alfa/Sp_bin_30.obs 8.980111647964009 0.027007422602334685  0.3434199461960127 0.08070403592148159   0.03523216222676315  0.003635858063550889   0.03142055955094254  0.004985879691645552
 31  Alfa/Sp_bin_31.obs 8.909927924626505  0.03053942039411517  0.1604218953520305 0.07846213702216528   0.01239975959817749 0.0013237089003291817  0.011050172483611162 0.0016784950164236614
 32  Alfa/Sp_bin_32.obs 9.001939188483362 0.023703340389965355  0.3697855326231563 0.07138874613720289  0.058515456360293726  0.005641907714198556    0.0492560316466031  0.006997739245384299
 33  Alfa/Sp_bin_33.obs 8.904837561671375 0.029059071460989294  0.2602345825496558 0.07727478028377999  0.017829486793199956 0.0018230155939833147  0.016045120215139968  0.002468756501478174
 34  Alfa/Sp_bin_34.obs 8.930411363422476 0.030642131114123394 0.21483463749400705 0.08298584179806351   0.03122750763725145  0.003188955354642857  0.026365615056316037  0.003890049862836793
 35  Alfa/Sp_bin_35.obs 8.818842475840038  0.04422936127068766   0.080875375671663   0.079175529028178 0.0062430698375567995 0.0010526364673498112 0.0060988078150318115 0.0008217018958243316
 36  Alfa/Sp_bin_36.obs 8.841695884342515 0.026661754197497167 0.18949004248297077 0.08072401087895929  0.029429576455665532  0.003009427316208709   0.02375820897453472  0.003723233810289224
 37  Alfa/Sp_bin_37.obs 8.822431489618477 0.031181076713251876  0.0800908051916859  0.0638212800612246   0.01883865664165227 0.0014985679512032751   0.01647551392531216 0.0020425358439015657
 38  Alfa/Sp_bin_38.obs 8.811684978542521  0.03102973466382064 0.14894640360896755 0.08166849165199265   0.01462481918980001 0.0018950094942568087  0.012677125365501375 0.0017640209208645919
 39  Alfa/Sp_bin_39.obs 8.833071326622512  0.07372399041267919 0.12271143326934325 0.12972923786665685  0.002868669689480238 0.0007665223913189642 0.0034887109060062946  0.001080128802122002
  4   Alfa/Sp_bin_4.obs 8.915752051281775 0.024487684562839007  0.2892769958032019    0.07698329668584   0.06414976665387519  0.005775817286302453  0.052828601900062555  0.008773242443535303
 40  Alfa/Sp_bin_40.obs 8.822133932325073 0.039940496842569395 0.06614645677196285 0.06485450836789756  0.009063580930516344  0.001411306052451146  0.008561055870239354 0.0010899639379099856
 41  Alfa/Sp_bin_41.obs 8.888376354972888 0.047422133063824035 0.21758598415685992 0.11328656842640897  0.012164322520427153 0.0020828809602175986   0.01032612262122564 0.0021903575123894386
 42  Alfa/Sp_bin_42.obs 8.919069844386588 0.026363363005830642  0.2976494930914475 0.07710254577117324  0.023067014773828866 0.0023897972818360588  0.019562013797104268  0.003083677362138963
 43  Alfa/Sp_bin_43.obs  8.90161088143443  0.03578930551607051 0.23750329357047445 0.08755023399209716   0.01515859915265435  0.001911048891517374  0.012955223301071387 0.0022133743171856637
 44  Alfa/Sp_bin_44.obs  8.94284287987461 0.028678700272495306 0.26840609650231156 0.08307293565507301  0.028730004083328434  0.002876324752146742   0.02496417750387844  0.004291572963898574
 45  Alfa/Sp_bin_45.obs  8.86482011219902 0.040169882374718746 0.18246444930772404 0.10292758420706632  0.008403513262469312 0.0015778862945254714  0.006841243599348533 0.0016939532344152105
 46  Alfa/Sp_bin_46.obs 8.978679328944093 0.026815764926804597  0.3304830254998501 0.08087981381229051  0.023168586741834644  0.001978122722655856   0.01960237960624578  0.003422863813887754
 47  Alfa/Sp_bin_47.obs 8.982517592444129 0.026037111132130697  0.2794504780139061 0.07899825531770766   0.03494259288336513   0.00333097290131365   0.03022182090358666  0.004429934392987422
 48  Alfa/Sp_bin_48.obs 8.890160894127074  0.03182639277749111  0.1247102640755355 0.07723322567356711  0.011206536879795378 0.0012032213122539024  0.009731885194174726 0.0014703718399874952
 49  Alfa/Sp_bin_49.obs 8.939074623179756 0.027674195895932563  0.2895219595958085 0.07920361510967365   0.01712990776711502 0.0017516257508417635   0.01424123404558079 0.0027225906530572892
  5   Alfa/Sp_bin_5.obs 8.855039845753163 0.034997228419637594  0.1315640483709516 0.08363583985815956  0.014659046185542295  0.002103377358807738  0.012974545763762625  0.002209121815648281
 50  Alfa/Sp_bin_50.obs 8.908894516769136 0.027813354724764316   0.216209704516989 0.07675840712302402  0.025328271541484954  0.002661743363270583  0.021514255505461145 0.0032396812077534407
 51  Alfa/Sp_bin_51.obs 8.969385779287029 0.032307244616593955  0.3210465843013863  0.0846979473185272  0.016221916363824234 0.0016941088244752864  0.014041488755391322  0.002037608937445574
 52  Alfa/Sp_bin_52.obs  8.85462978474665 0.031566255591850556  0.2583022524024041 0.08300118053366261  0.029509571581768985 0.0036473636788847477  0.024192364515349108  0.003744884239471358
 53  Alfa/Sp_bin_53.obs 8.781012774105346   0.0397865214872537 0.11635736631859646 0.09555065705634716  0.007477924737317846 0.0011695821484571049  0.006438745938430522 0.0011477962106810364
 54  Alfa/Sp_bin_54.obs 8.892873007350332 0.021169261330891587  0.3557035526699496 0.06744529187803419   0.03893342353156038 0.0027297247413875653   0.03247748625730217  0.004018392583302497
 55  Alfa/Sp_bin_55.obs 8.913803156433861 0.033017581386329375 0.35220771430749853 0.08709904796873447  0.016049795487830146 0.0021322008317686174  0.013137359930575642 0.0023721378430689435
 56  Alfa/Sp_bin_56.obs 8.859734348915365 0.027137436949423943  0.2896759388206515 0.07327870957861517  0.042371302450443495  0.003987367905285168   0.03580894221537747  0.004528859695839209
 57  Alfa/Sp_bin_57.obs 8.733703267017795 0.031955967966892374 0.26843585197069597 0.08562131233207385  0.021614885421244037 0.0025834003230417422   0.01595181800991852  0.002612191350709358
 58  Alfa/Sp_bin_58.obs 8.922528541922972 0.023248293041268298  0.4049450486786476 0.07195125430843485   0.04673633557602631  0.003704097558437782  0.036535043021439624  0.004236649728392088
 59  Alfa/Sp_bin_59.obs 8.643225282644098  0.04060816561273217 0.12250402023717889 0.09247904137792243  0.007054811850907695 0.0010715918902927763  0.005134805370521761  0.000881685911124047
  6   Alfa/Sp_bin_6.obs 8.921853100326986 0.026944309291946134  0.2466376187079505 0.08232367798642762  0.051020354328226054  0.004602410912740492  0.041979129112547225  0.007689469072629566
 60  Alfa/Sp_bin_60.obs 8.732932144872173  0.02658073663446281 0.34665485679998975 0.07551498325268732   0.05141325428653051  0.004492680734887941   0.03618101032894746  0.006124253272910926
 61  Alfa/Sp_bin_61.obs 8.858997165826638  0.03598774729441434  0.3258032269075134  0.0899803791928809  0.014016043481937893 0.0020224946565670487  0.011227376739247341 0.0019857550051839033
 62  Alfa/Sp_bin_62.obs   8.8595199838002 0.026987262647223176  0.3748978739283277  0.0757620570346609  0.038301271807179064  0.004478653241381851  0.028490799896866217   0.00330872928987184
 63  Alfa/Sp_bin_63.obs 8.800206229624035  0.02775822482326884  0.3016398808876873 0.07583684712014457   0.03253059739230041 0.0022698071478812042    0.0257901259571673 0.0032660935216838466
 64  Alfa/Sp_bin_64.obs 8.914353596396225  0.03805262212954563 0.23837987054084953 0.08836994252247003   0.01488414760348509  0.001815684449650936  0.013193720945769788  0.002325947587590419
 65  Alfa/Sp_bin_65.obs 8.957072046450891  0.03400840575005226  0.2423562086373886 0.09004018014498615   0.01587028115921271 0.0018062410247084073  0.014462024510852052 0.0022098002592156945
 66  Alfa/Sp_bin_66.obs    8.789453323606  0.02993285046331362 0.11772081536113246 0.07644927218565299  0.010156767712373352  0.001089997688251649  0.008424686362547035 0.0012907368200859642
 67  Alfa/Sp_bin_67.obs 8.999614344593159 0.025358908405105574 0.36758303703557516 0.07522154071112322   0.04468907613355639  0.003894047411400068   0.03709690667846393  0.006425193882589161
 68  Alfa/Sp_bin_68.obs 8.914222998658051 0.030549097441973316 0.22018151919724546 0.08416203358123273   0.03021112336097079  0.002803365015207726  0.026328726462148955 0.0046861401194056174
 69  Alfa/Sp_bin_69.obs 8.975939355061438 0.028242717314999943  0.2725928745203131 0.07855855029602392  0.020593456599446225  0.002199217068842017   0.01792822671453938 0.0022751313538330736
  7   Alfa/Sp_bin_7.obs 8.881785180086943 0.024022779642637104 0.18361510750830112 0.07284763164267996   0.04522285830832066 0.0034420313048821143   0.03851055723294935  0.005059436859968937
 70  Alfa/Sp_bin_70.obs   8.8946187191153 0.028526537025371113 0.13724958097213064 0.07547497858020492  0.012000933253080782 0.0012853538288732525  0.010825724180394057  0.001474002085722335
 71  Alfa/Sp_bin_71.obs 8.968203934436852 0.026501313760761036  0.3300472784249711 0.07527367766984858   0.04719747575753069  0.004131125329306779  0.040694803337246434 0.0062965433135919145
 72  Alfa/Sp_bin_72.obs 9.019478391171432  0.03114604446572322  0.3003103898327642 0.08513213748961662  0.018499482154231046 0.0016965431935856215    0.0159213185889715 0.0028881510253336105
 73  Alfa/Sp_bin_73.obs 8.981596263551374 0.023503502894240746  0.2997045123644587 0.07778282513036788   0.04295143578582195  0.003771780081493259   0.03641463010169677  0.004716727127760122
 74  Alfa/Sp_bin_74.obs 8.892929493269506 0.032950084424653525   0.230661650093736 0.08473441216942165  0.014136594393644444 0.0017687528615362809  0.011944895283323076  0.002318575220492356
 75  Alfa/Sp_bin_75.obs 8.926212540136483  0.02342280898861393  0.2807311569748062 0.07893326095698991  0.038638737897970434  0.003999874994201853   0.03258745980785333  0.004481370840642004
 76  Alfa/Sp_bin_76.obs 8.908659762396756 0.028683664996774993  0.3106911885056508 0.08061976677605294  0.017440503480298082  0.001624667008529139   0.01441871408894761   0.00237305854725105
 77  Alfa/Sp_bin_77.obs 8.933411025015724  0.02927685795272872  0.3569531473735551 0.07553945828634459  0.033205452496984006  0.003455414484245396   0.02806068826108672  0.003959094706674089
 78  Alfa/Sp_bin_78.obs 8.867752016143218 0.032816108660611576 0.10424004176080076 0.07741313148318188  0.009317771048292482 0.0008733474022595616  0.008439767094644255 0.0016346740693787285
 79  Alfa/Sp_bin_79.obs 8.933463821079872 0.030218771553806256  0.2819602631509921 0.08209032648874644  0.013900724402285207 0.0018422526508679758   0.01191508593522923  0.002180377121192432
  8   Alfa/Sp_bin_8.obs 9.005819888065663  0.02387783267519694 0.37137051285313843 0.07677010586295152   0.06994470891539674  0.006547868202419489   0.05710333819680674  0.008005947198834237
 80  Alfa/Sp_bin_80.obs 8.961087722348662 0.026030426465517564 0.38547867291149973 0.07702632959684269   0.02859786331094503 0.0029414647594961756  0.024293279907809502  0.004151372885531742
 81  Alfa/Sp_bin_81.obs 8.891057690911671 0.033872934396907084  0.1744718732378202  0.0894333721157805  0.009283084546285136 0.0012240622744218712  0.007994125709814306 0.0013875499743946505
 82  Alfa/Sp_bin_82.obs  8.92331222451959  0.05467758660747002 0.23197200989404482  0.1261195163724681   0.00828939324098081 0.0016801168867732167 0.0064592026876654695 0.0018876821173807717
 83  Alfa/Sp_bin_83.obs 8.961698734505841 0.025543208380075733  0.4208022721689396 0.07265859436762989  0.030453336627245347 0.0033132341642284555   0.02482353185907245 0.0040343437456902345
 84  Alfa/Sp_bin_84.obs  8.84900712755298  0.03373316768151913 0.16095520778855868 0.09361348004828976  0.011073383928177753 0.0013893392461103021  0.009024263382999461 0.0014787729056719308
 85  Alfa/Sp_bin_85.obs 8.930497963488344  0.03139155023289142  0.3198302916233601 0.08198045498013175   0.03255169211615214 0.0032799666047597063  0.026853936986738564  0.004431919315373008
 86  Alfa/Sp_bin_86.obs 8.911595064665129  0.04116678663911344 0.38606632518666617 0.10584285820148076  0.010829669965126944  0.001982557688001172   0.00874011383086364  0.001897396139220229
 87  Alfa/Sp_bin_87.obs 8.969474567322697 0.026121935743821822   0.346896931999498 0.07665467936587281   0.03759322737511382 0.0033384895219710914  0.031392101437009254   0.00423810791700502
 88  Alfa/Sp_bin_88.obs 8.905511621790772 0.027759103180977185  0.2747248640551493 0.07506806399998961  0.035288552660787544  0.004192968785547313   0.02952403944985293   0.00484044882164187
 89  Alfa/Sp_bin_89.obs 8.936503024033424 0.041231583249032866 0.24399190125703402 0.10195123808089385  0.010066983168994282 0.0014303440728068006   0.00906942393777337  0.001882923540845361
  9   Alfa/Sp_bin_9.obs 8.843159089465647 0.029683188861496568  0.0938280506775983 0.07454633319158196   0.03182865041622973 0.0032182800121178384  0.027889929063678834 0.0037957444176561304
 90  Alfa/Sp_bin_90.obs 8.846808630609086 0.028076421130680984  0.2546311765914143 0.07841920999693482   0.01719763059635151 0.0018219143653796597  0.013739896558815813  0.002158801761192224
 91  Alfa/Sp_bin_91.obs 8.947514417412908  0.02997903632235488   0.438602344556856 0.07548749335603708   0.04029831860685107 0.0038177344072971124  0.032597051323665076 0.0055798042727374045
 92  Alfa/Sp_bin_92.obs 8.962890475356211  0.03066091546055638  0.3191933537083217 0.08236097679564089   0.01583739083004778 0.0015571552492002023  0.013888141261395648  0.002168925760407124
 93  Alfa/Sp_bin_93.obs 8.788822828592986  0.03292264279841994  0.2769121688814958  0.0859408941534574   0.01609316525611918 0.0019999838868322998  0.012598102036807972 0.0021356199438413185
 94  Alfa/Sp_bin_94.obs 8.934695236140378 0.025031021997643066   0.407833981915026  0.0684645042856806  0.038218690924092955 0.0032688212004038375  0.031195365967736418 0.0044861923734178764
 95  Alfa/Sp_bin_95.obs 8.881055894446483  0.02898533049181573  0.4005539459373575 0.07422975362565579   0.04236468994255578 0.0033163150502393303  0.033698788368488795  0.004784742822817302
 96  Alfa/Sp_bin_96.obs  8.65522562198326  0.04154701450380749  0.2353213899318407 0.10082683818367026  0.018375965167165602 0.0028973766541140443  0.013463786599238642 0.0028752285070897544
 97  Alfa/Sp_bin_97.obs 8.903737440284136 0.029600842507202074  0.2757641621245185 0.08466736647874891    0.0137729770840841 0.0014610369840270523   0.01129938978358599  0.001790610291100632
 98  Alfa/Sp_bin_98.obs  8.78749341482536  0.03137576371907347  0.3418621600436125 0.08096265636521424  0.049747904598855114  0.005102501533599202    0.0377221281422224  0.006016059746571562
 99  Alfa/Sp_bin_99.obs 8.930628141372118 0.026443437288643956  0.3758139081430913 0.07614829496578948    0.0557808537198663  0.005706647210771486   0.04600958462520765   0.00674383108797539
