# met met_unc sfr_density sfr_density_unc sfr_density_SED sfr_density_SED_unc mass_density mass_density_unc area_pc
8.944571358816964 0.03242353882108416 -7.681586814556948 0.01796427016974733 -7.778296879359654 2.2299998147147044 2.6617033822195872 0.49000000953674316 273859.26226422656
8.901519775390625 0.033003129065036774 -7.542436472542099 0.01730170868797744 -7.818297068277995 2.240000089009603 2.6317033767700195 0.30000001192092896 51554.43399544239
8.693693462171053 0.03693393970790662 -8.081283552686953 0.015137518202251569 -8.388296026932565 1.75 1.2617032904373973 0.6300000140541478 2134494.7366000246
8.731650034586588 0.03093368063370387 -7.598943574474167 0.013916949466891575 -7.7382965087890625 1.6799999872843425 1.9017031987508137 0.5400000015894572 206964.4310346489
8.83339490388569 0.036000229810413564 -8.152174669276024 0.015575434014606709 -8.198297600997122 1.6599999477988796 1.4517034229479338 0.550000040154708 2442019.187534284
8.732076263427734 0.03871332108974457 -8.058839043653032 0.016170329488938397 -8.288297271728515 1.7599998474121095 1.3617033958435059 0.6400000572204589 2145145.2572865323
8.85932477315267 0.027331662674744923 -7.645357451081906 0.014681541341279396 -7.638296763102214 1.6200000445048015 2.0117033322652182 0.5299999713897705 195276.04916660915
8.911561330159506 0.028325210014979046 -7.724946365190368 0.015190066595247523 -7.388296763102214 1.3200000921885173 2.2617033322652182 0.38999998569488525 191873.98850012707
9.016491360134548 0.027491521504190233 -7.650073507210735 0.016541266249477986 -7.258297390407986 1.5900000466240778 2.3817032708062067 0.48999998304578996 438144.79404325015
8.88650149390811 0.03647124767303467 -8.20732681182373 0.020177317292598966 -7.9482981363932295 1.6799999418712797 1.7017032078334264 0.5600001017252604 2183720.477644339
8.891651407877605 0.033305744330088295 -8.108828495922253 0.0158251341310049 -8.95829569498698 2.599999745686849 1.471703084309896 0.6900000890096029 5020938.71638428
8.978341674804687 0.029773345589637755 -7.771329130800918 0.012414290642540043 -7.358296966552734 1.05 2.2917030334472654 0.3499999761581421 508485.0253895396
8.97515938498757 0.02571234648877924 -7.6701129065701545 0.01930107893597029 -7.17829686945135 1.1400000832297585 1.941703276200728 0.5299999063665216 610500.8141561678
8.918986567744502 0.02977798161683259 -8.121216716703728 0.01220722887517317 -7.908296373155382 1.6800000226056133 1.7417033160174336 0.5500000494497793 3293587.281817288
9.003520965576172 0.024243329962094624 -7.500863344341598 0.011317058085863318 -7.508296966552734 1.5700000127156575 2.3117030461629233 0.2799999912579854 171038.18608629442
8.903065648572198 0.028598063978655584 -7.85132554988444 0.007571147420866711 -8.958296150996768 2.599999789533944 1.4817035280424973 0.6800000420932112 3732115.0122159263
8.93139902750651 0.030004137092166476 -7.737279274248717 0.0118958934605969 -7.268296983506945 1.1400000254313152 1.8517032199435763 0.5299999448988173 353067.21062173543
8.834590814052484 0.04291881659092047 -8.369123663158016 0.02097671794929063 -8.768299591846954 2.440000485151242 1.6617034520858374 0.5200000665126703 5015013.170745434
8.843926323784721 0.026535226239098444 -7.695896496190178 0.011169795909984155 -7.528296576605903 1.1799999872843425 1.8317033979627821 0.34999998410542804 315154.0275958446
8.825079600016275 0.03230617195367813 -7.951879721994493 0.012209878220692997 -7.568297068277995 1.1800000667572021 1.811703046162923 0.32999998331069946 338155.80761660746
8.812970479329428 0.030401955048243206 -8.040782781832853 0.014275154478864285 -7.7382965087890625 1.2300000190734863 1.3817032178243 0.6399999856948853 1254215.7754187447
8.83794314362282 0.07346553026243698 -8.585449525102891 0.021513496796071136 -8.378296608148618 2.470000156136446 2.0617033492687136 0.5100000070971112 386118.30970153474
8.822550455729166 0.04068729480107625 -8.231113624677498 0.017922874027887038 -7.5282953898111975 1.2000001271565754 1.5817033131917317 0.6000000635782877 281598.06673843804
8.883441743396578 0.0488708530153547 -8.106286606985117 0.012637122784379267 -7.978297642299107 2.5099995930989585 2.4517030261811756 0.8199999673025948 1246004.8868853839
8.922327859061104 0.028806247881480625 -7.8368305354407415 0.02005567900045119 -7.688296181815011 1.75 1.9517032078334264 0.690000057220459 6576589.917236664
8.90087890625 0.035985163279942105 -8.044702975905734 0.020613121881334604 -8.788297380719866 2.619999658493769 1.6417032877604167 0.6899998982747396 1663768.2288772226
8.941320318924753 0.029762086115385358 -7.772723970035005 0.013171570083462546 -7.4582969263980265 1.580000024092825 2.181703065571032 0.4799999437834087 637818.8165356847
8.870034707559121 0.03764363881703969 -8.295366626938167 0.02597040038844221 -8.508297482052365 1.8200001072239231 1.9217028231234163 0.46999998350401184 267870.3932656022
8.979854583740234 0.02849491238594055 -7.860921677415758 0.011177482188689195 -7.388295745849609 1.25 1.7317033767700196 0.6499999046325684 344295.0753357568
8.98426680131392 0.024926738305525345 -7.72088175867886 0.012754138308157636 -7.418296813964844 1.5200001109730115 2.2317031513560903 0.40999997745860706 13834.612455867162
8.89452660602072 0.03235530594120855 -8.180172712887432 0.020949029170038918 -8.748294996178668 2.5400002521017324 1.681702987007473 0.6099999054618503 628515.1289087262
8.940642180266204 0.027650497577808523 -7.993918512607847 0.01572800059385018 -8.458296599211517 2.5800001356336804 1.9817034403483074 0.6399999547887731 16741.05714087185
8.908694797092014 0.02693427602450053 -7.836183246968905 0.013897870845743485 -8.268296983506945 2.0699999067518444 2.1617033216688366 0.4700000021192763 80657.03454740142
8.966987609863281 0.032089896500110626 -8.03004651332312 0.016242771220494764 -8.468297322591146 2.5700000127156577 1.9617033004760742 0.6399999856948853 203361.23460380879
8.856959660847982 0.030124607185522716 -7.793178704052616 0.021364040093716133 -8.378296534220377 2.3399999936421714 2.0717031160990396 0.40000001589457196 42931.67717060789
8.77349695666083 0.03914220168672759 -8.26809553542792 0.018716168304377345 -8.778295056573276 2.3199999579067887 1.6617035701357086 0.44999994080642175 921455.8411867083
8.894319014115768 0.022703635421666233 -7.632707007685424 0.006796613533400292 -8.068296952681107 2.0799999237060547 2.3617033524946733 0.4599999947981401 13456.455695654246
8.912662671959918 0.03377397164054539 -8.018965360106591 0.018015831871459304 -8.688295447308084 2.6500005307404892 1.7417031993036685 0.6899998706320057 24575.54695078644
8.864089965820312 0.024870629111925762 -7.562247280200115 0.010006383669648022 -7.498297373453776 1.6000000635782878 2.151703198750814 0.5099999904632568 4310.475752263359
8.73045825958252 0.032608192414045334 -7.9135009447645865 0.016292298538912633 -8.598297119140625 2.390000104904175 1.8317033052444458 0.49000000953674316 8285.698155316848
8.92339379446847 0.024026076708521162 -7.610925605637647 0.010502321893348512 -7.098296574183872 1.5199999128069197 2.551703316824777 0.3799999782017299 44195.93909597217
8.646861149714542 0.04355742381169246 -8.333374258227016 0.013861729030999864 -9.208296555739183 3.660000434288612 2.4817032447228065 0.600000051351694 269236.9641105733
8.73667962210519 0.026270495993750437 -7.498030382400058 0.011251260377796198 -7.538296290806362 1.6000001089913505 2.101703371320452 0.4600000040871756 98036.20071979385
8.861149181019176 0.035087458112023094 -8.039099050151261 0.015149364431263095 -8.658296064897018 2.5800004438920454 1.7717030265114524 0.6800000884316184 26696.862504067958
8.860593795776367 0.026479650288820267 -7.683697011131093 0.013584568317353647 -7.8082966804504395 2.369999885559082 2.6217031478881836 0.5299999713897705 100448.92875093243
8.80102469704368 0.02659723704511469 -7.769225888045284 0.01751169140200346 -8.118295842950994 2.3899999098344282 2.341703241521662 0.4400000138716264 306216.72517636383
8.912842750549316 0.03655397519469261 -8.063809704218004 0.01864444766043179 -9.488296508789062 3.7200000286102295 2.2017033100128174 0.6100000143051147 33544.61907724191
8.960539318266369 0.03760261478878203 -7.965236165680761 0.02403097309049505 -8.418298630487351 2.5699998764764693 2.011703309558687 0.70999999273391 69937.35358049987
8.790629069010416 0.03037929203775194 -8.186796700465555 0.009515600015791438 -8.588295830620659 2.550000296698676 1.8417032029893663 0.6800000402662489 547559.1809453267
9.004157066345215 0.02551460638642311 -7.597346016231989 0.014150013271980106 -7.858296871185303 1.9600000381469727 2.60170316696167 0.25 4531.665868370916
8.913035583496093 0.029793155193328858 -7.770733022699384 0.019036598921356892 -8.128296661376954 2.319999885559082 2.3317031860351562 0.38999998569488525 936.5431986910438
8.976313999720983 0.029415976433526902 -7.923798457401186 0.011443138688860582 -8.658296130952381 2.6800001235235307 1.7717030843098958 0.7200000853765578 403802.6050099987
8.890426635742188 0.029296466597804317 -8.162648477773047 0.021745754203602127 -8.848297119140625 2.5599998191550926 1.58170332732024 0.6399999547887731 24412.436379896066
8.962612697056361 0.0270474659545081 -7.601396291344042 0.012427737679679281 -7.908295767647879 2.25 2.551703316824777 0.2999999863760812 22004.614711806993
9.018731689453125 0.03210323452949524 -7.9804911289793035 0.013933199776323527 -8.738296508789062 2.669999694824219 1.6917032241821288 0.7099999904632568 615129.1618357499
8.980160304478236 0.025792045252663747 -7.591226812060436 0.010664556032752896 -7.248297555106027 1.439999989100865 2.3917034694126675 0.4300000326974051 39588.25233627926
8.890655517578125 0.033019942265969736 -7.894543856708444 0.01030171528195739 -8.518296983506945 2.339999870017723 1.941703231246383 0.5600000664039895 51995.12208191178
8.92587947845459 0.026258017867803574 -7.631253039326028 0.01200444788375305 -7.958296775817871 2.299999952316284 2.5017032623291016 0.3499999940395355 52051.54739835962
8.905885060628256 0.02987079570690791 -7.988987040932496 0.027538618277846084 -8.538297017415365 2.6500000953674316 1.8917032877604167 0.7200000286102295 1070298.4046280396
8.934319496154785 0.02882290817797184 -7.7085791731965525 0.01547253144324706 -8.038296699523926 2.450000047683716 2.401703357696533 0.6000000238418579 52702.09081117633
8.864183959960938 0.03416006326675415 -8.226535787611638 0.01200909241426553 -8.4382958984375 2.2999998474121095 2.0117031860351564 0.5 78495.5462395555
8.93066870647928 0.029656340246615204 -8.016708804724244 0.01336044854735651 -8.458297066066576 2.5699998606806216 1.9717030732528023 0.709999996682872 1107185.046710005
8.963731384277343 0.025376209616661073 -7.776999844649124 0.011357954187419462 -7.868296051025391 2.4 2.5717031478881838 0.5700000286102295 30805.719507077323
8.893357958112444 0.030975356698036194 -8.264229626214442 0.017329966578225837 -8.768296922956194 2.5099999564034596 1.6617035184587752 0.6499999591282436 1417902.4517166193
8.918011983235678 0.049440786242485046 -8.276052453775048 0.017584739840834335 -8.418296813964844 2.559999942779541 2.0117031733194985 0.6299999952316284 371688.99640052376
8.9647085016424 0.024808986620469528 -7.7075360198846266 0.011109911701649529 -7.918296813964844 2.430000131780451 2.5117033178156074 0.5500000606883656 23060.52008515264
8.852147420247396 0.036596973737080894 -8.173203060666511 0.018546807043084756 -8.848297119140625 2.5400001889183406 1.581703367687407 0.6700000308808827 319418.61940925714
8.936325073242188 0.029248585924506187 -7.740115717102784 0.0157618985295387 -7.208296775817871 1.6100000143051147 2.4417033195495605 0.5199999809265137 124028.77562087054
8.91677493140811 0.042475090140388125 -8.186141733299724 0.023707816214613056 -7.388295491536458 2.0 3.0717035929361978 0.5200000944591704 496006.991258872
8.967669677734374 0.026490238308906556 -7.69378750437874 0.012548260252498491 -7.268296813964843 1.5599998474121093 2.371703338623047 0.3899999618530273 10387.152190741914
8.90652574811663 0.028022806559290205 -7.711121806273924 0.015077928761702632 -7.938296726771763 2.25 2.521703447614397 0.3799999782017299 5664.441664121358
8.940904541015625 0.04262385368347168 -8.215265949351961 0.01995415350241431 -9.588297119140625 3.69 2.1017031860351563 0.5400000381469726 1411120.1789693048
8.849291200991031 0.02905868380158036 -8.044742375687438 0.013039811960533545 -8.358296147099248 2.25 2.1117030956127025 0.5699999773943866 141114.67429155041
8.948480606079102 0.0318363681435585 -7.622307021648242 0.014208958664475295 -7.198296546936035 1.590000033378601 2.4417033195495605 0.46000000834465027 147800.7209335398
8.962618071457435 0.029602484456424057 -8.034792621291686 0.016652654820743934 -8.518296866581357 2.5699999579067887 1.9117035701357086 0.7399999684300916 3646969.8808877626
8.786736806233725 0.03049333890279134 -8.074240953993263 0.01433009301949496 -8.618296305338541 2.2899999618530273 1.8417032559712727 0.4699999888737996 1606415.918181774
8.934877569025213 0.022805362939834595 -7.6843857924299686 0.011790729463756297 -7.818296952681108 2.25 2.64170317216353 0.33999997919256036 457311.9303496487
8.881965637207031 0.028043140258107866 -7.626439129125171 0.01518860500091992 -7.368297031947544 1.560000010899135 2.271703447614397 0.4500000136239188 194201.39996551117
8.6509035550631 0.040713988817655124 -7.932267492887646 0.01628437648798125 -8.278296837439903 1.7900003286508412 1.7717034266545222 0.3299999970656175 631014.7601518088
8.907384236653646 0.028895351621839736 -8.042730657389539 0.013467154991543598 -8.68829600016276 2.550000296698676 1.7417032453748915 0.6299999025132921 6533607.462551828
8.787911415100098 0.03160451725125313 -7.538743659621512 0.018158105288997414 -7.64829683303833 1.6399999856948853 2.171703338623047 0.33000001311302185 60813.01187388312
8.931152979532877 0.02511340131362279 -7.522463861038925 0.014646794706463235 -7.528296788533528 1.6099999745686848 2.281703154246012 0.3399999936421712 133576.06649320302
8.765157846304087 0.03321006206365732 -7.898027707171619 0.012956084541520045 -8.098297119140625 1.81999998826247 1.941703356229342 0.340000005868765 716915.988124392
8.903961181640625 0.026390272378921508 -7.715239622492243 0.011441524996663906 -7.2082969665527346 1.1199999809265138 1.9117033004760742 0.5 64587.522887270716
8.927992684500557 0.024289782558168684 -7.556504331467191 0.009791105894481128 -7.4882965087890625 1.5199999128069197 2.161703245980399 0.4000000272478376 172124.09764079624
8.864069620768229 0.031014380631623446 -8.108042583120332 0.014340436328385796 -8.058298181604457 1.72999996609158 1.5917030617042824 0.6399999547887731 3999590.0832870854
8.88078125 0.03543672561645508 -8.288131744383644 0.016059615167290955 -8.118296508789063 2.4900001525878905 2.321703338623047 0.73 342299.23540169845
8.864967346191406 0.02594921365380287 -7.776996299179118 0.010109344857774937 -7.0582966804504395 0.9700000286102295 1.981703281402588 0.4699999988079071 266855.0990213127
8.827478453170421 0.0364441012227258 -8.196668470332453 0.013773120173835484 -8.008297232694405 1.6600002909815588 1.631703398948492 0.5499999467716661 13948126.576257123
